YEAR,MO,DY,HR,QV2M,RH2M,PRECTOTCORR,PS,WS50M,WD50M
2023,1,5,14,5.31,47.06,0,98.81,2.72,356.04
2023,1,5,15,5.86,55.38,0,98.81,2.77,341.77
2023,1,5,16,5.92,68.94,0,98.82,3.17,328.7
2023,1,5,17,5.31,71.12,0,98.85,3.34,326.83
2023,1,5,18,5.25,74.94,0,98.88,3.19,330.17
2023,1,5,19,5.31,78.88,0,98.91,2.89,335.44
2023,1,5,20,5.37,81.75,0,98.92,2.51,341.45
2023,1,5,21,5.43,84.19,0,98.94,2.06,348.86
2023,1,5,22,5.49,88.31,0,98.96,1.61,359.72
2023,1,5,23,5.49,90.06,0,98.97,1.38,15.77
2023,1,6,0,5.43,91.12,0,98.96,1.36,37.53
2023,1,6,1,5.37,92.56,0,98.95,1.49,59.14
2023,1,6,2,5.25,94,0,98.96,1.71,71.65
2023,1,6,3,5.13,96.06,0,98.94,1.92,75.17
2023,1,6,4,4.94,96.06,0,98.93,2.13,74.69
2023,1,6,5,4.82,95.06,0,98.95,2.21,74.64
2023,1,6,6,4.76,93.75,0,99,2.28,73.68
2023,1,6,7,4.7,92.38,0,99.03,2.41,73.39
2023,1,6,8,4.94,84.56,0,99.07,2.47,73.81
2023,1,6,9,5,72.44,0,99.11,1.89,64.81
2023,1,6,10,5.74,67.44,0,99.12,1.71,17.85
2023,1,6,11,5.92,62.5,0,99.06,2.1,357.87
2023,1,6,12,6.04,59.69,0,98.99,2.61,347.92
2023,1,6,13,6.04,58.62,0,98.95,3.09,344.17
2023,1,6,14,6.04,59.06,0,98.94,3.32,344.46
2023,1,6,15,6.23,63.38,0,98.95,3.62,345.87
2023,1,6,16,6.29,79.44,0,98.99,3.79,347.48
2023,1,6,17,5.92,85.94,0,99.03,3.83,355.44
2023,1,6,18,5.86,89.75,0,99.07,3.82,8.94
2023,1,6,19,5.8,93.19,0,99.12,3.9,20.39
2023,1,6,20,5.74,96.56,0,99.15,4.06,28.24
2023,1,6,21,5.68,99.75,0,99.17,4.25,34.66
2023,1,6,22,5.55,100,0,99.21,4.41,39.39
2023,1,6,23,5.49,100,0,99.22,4.62,44.86
2023,1,7,0,5.37,100,0,99.2,4.85,49.9
2023,1,7,1,5.31,100,0,99.19,5.13,53.91
2023,1,7,2,5.19,100,0,99.18,5.31,56.59
2023,1,7,3,5.13,100,0,99.15,5.41,58.4
2023,1,7,4,5,100,0,99.14,5.58,59.92
2023,1,7,5,4.82,100,0,99.17,6.12,60.72
2023,1,7,6,4.7,100,0,99.21,6.65,61.6
2023,1,7,7,4.52,100,0,99.23,6.92,62.65
2023,1,7,8,4.46,91.62,0,99.24,6.37,62.77
2023,1,7,9,4.52,78.12,0,99.26,6.08,62.35
2023,1,7,10,4.58,64.06,0,99.25,6.02,61.7
2023,1,7,11,4.46,52.75,0,99.19,5.89,59.9
2023,1,7,12,4.21,43.69,0,99.12,5.49,54.03
2023,1,7,13,4.09,39.75,0,99.06,5.09,47.99
2023,1,7,14,4.03,38.75,0,99.03,4.76,42.27
2023,1,7,15,4.58,47.38,0,99,4.31,32.71
2023,1,7,16,4.82,62.88,0,98.99,4.19,18.81
2023,1,7,17,4.15,63.81,0,98.99,4.48,16.1
2023,1,7,18,4.03,66.25,0,99.01,4.56,19.83
2023,1,7,19,3.97,67.94,0,99.02,4.54,26.04
2023,1,7,20,3.85,69.38,0,99.04,4.45,32.6
2023,1,7,21,3.78,71.25,0,99.04,4.45,39.02
2023,1,7,22,3.72,73.06,0,99.04,4.48,44.65
2023,1,7,23,3.6,74.19,0,99.03,4.41,48.95
2023,1,8,0,3.54,75,0,99,4.37,52.7
2023,1,8,1,3.42,75.56,0,98.99,4.36,56.85
2023,1,8,2,3.3,75.62,0,98.99,4.31,60.83
2023,1,8,3,3.17,75.5,0,98.96,4.27,63.62
2023,1,8,4,3.05,75.31,0,98.94,4.29,64.65
2023,1,8,5,2.99,75.25,0,98.93,4.39,64.48
2023,1,8,6,2.87,75.06,0,98.93,4.52,64.28
2023,1,8,7,2.87,74.81,0,98.94,4.61,64.74
2023,1,8,8,3.36,67,0,98.94,4.42,65.7
2023,1,8,9,3.23,53.06,0,98.97,3.45,63.2
2023,1,8,10,3.54,46.5,0,98.97,2.94,53.43
2023,1,8,11,3.48,36.25,0,98.94,2.9,41.72
2023,1,8,12,3.42,33.38,0,98.88,2.67,29.64
2023,1,8,13,3.48,32.62,0,98.83,2.71,19.69
2023,1,8,14,3.54,33.75,0,98.8,2.93,12.63
2023,1,8,15,4.21,43.5,0,98.79,3.26,5.78
2023,1,8,16,4.58,60.31,0,98.8,3.63,359.38
2023,1,8,17,3.91,59.5,0,98.82,3.83,3.39
2023,1,8,18,3.78,61.69,0,98.86,3.83,13.33
2023,1,8,19,3.72,63.31,0,98.88,3.74,23.62
2023,1,8,20,3.6,64.31,0,98.89,3.61,34.14
2023,1,8,21,3.54,65.19,0,98.89,3.49,45.82
2023,1,8,22,3.48,66.25,0,98.9,3.48,57.84
2023,1,8,23,3.36,67.12,0,98.9,3.58,64.16
2023,1,9,0,3.23,67.25,0,98.89,3.6,66.21
2023,1,9,1,3.17,67.06,0,98.89,3.6,67.94
2023,1,9,2,3.05,66.75,0,98.9,3.61,68.66
2023,1,9,3,2.93,66.62,0,98.89,3.62,69.42
2023,1,9,4,2.81,66.75,0,98.9,3.68,71.3
2023,1,9,5,2.75,66.69,0,98.92,3.71,75.73
2023,1,9,6,2.69,66.75,0,98.96,3.77,80.81
2023,1,9,7,2.75,66.94,0,98.99,3.84,84.97
2023,1,9,8,3.36,65.69,0,99,3.76,88.69
2023,1,9,9,3.11,48.56,0,99.02,2.95,91.52
2023,1,9,10,3.42,44.06,0,99.03,1.82,96.15
2023,1,9,11,3.3,33.94,0,98.99,1.18,146.31
2023,1,9,12,3.3,30.19,0,98.93,1.55,190.74
2023,1,9,13,3.42,30.25,0,98.9,2.07,208.21
2023,1,9,14,3.48,31.56,0,98.89,2.55,212.86
2023,1,9,15,4.33,42,0,98.9,2.93,214.11
2023,1,9,16,4.58,56.06,0,98.9,3.12,213.97
2023,1,9,17,3.91,54.12,0,98.91,3.11,204.83
2023,1,9,18,3.97,58.81,0,98.94,3.25,190.12
2023,1,9,19,4.09,65.88,0,98.96,3.66,176.45
2023,1,9,20,4.27,74.19,0,98.97,4.16,168.08
2023,1,9,21,4.46,82.44,0,98.97,4.51,164.52
2023,1,9,22,4.76,91.38,0,98.99,4.79,162.84
2023,1,9,23,5.07,100,0,98.99,5.23,159.34
2023,1,10,0,5.43,100,0,98.97,5.86,158.09
2023,1,10,1,5.86,100,0,98.95,6.39,161.17
2023,1,10,2,6.23,100,0.02,98.95,6.79,166.16
2023,1,10,3,6.53,100,0.04,98.92,7.11,168.33
2023,1,10,4,6.65,99.19,0.06,98.89,7.09,163.48
2023,1,10,5,6.71,97.31,0.05,98.86,7.27,160.01
2023,1,10,6,6.71,96.38,0.05,98.84,7.53,158.46
2023,1,10,7,6.77,95.62,0.04,98.81,8.05,159.54
2023,1,10,8,7.08,91.31,0.04,98.77,8.34,160.53
2023,1,10,9,7.39,87.25,0.03,98.73,8.92,163.93
2023,1,10,10,7.51,82.69,0.03,98.7,9.81,168.74
2023,1,10,11,7.39,74.69,0.03,98.62,11.73,171.96
2023,1,10,12,7.14,67.38,0.04,98.51,13.23,173.39
2023,1,10,13,7.14,65.19,0.06,98.43,13.85,174.47
2023,1,10,14,7.2,66.38,0.06,98.35,14.14,172.54
2023,1,10,15,7.39,70.94,0.2,98.3,13.65,169.08
2023,1,10,16,7.69,79.19,0.84,98.25,13.22,165.84
2023,1,10,17,7.93,85.62,1.85,98.21,12.95,165.71
2023,1,10,18,8.36,90.31,2.79,98.2,12.46,169.38
2023,1,10,19,8.73,93.56,3.23,98.2,11.86,178.19
2023,1,10,20,8.97,94.75,3.19,98.22,11.21,186.28
2023,1,10,21,8.97,95.12,2.45,98.23,10.73,190.83
2023,1,10,22,8.79,95.06,2.05,98.25,10.09,192.34
2023,1,10,23,8.61,95,1.56,98.26,9.42,190.9
2023,1,11,0,8.48,95,1.11,98.25,8.65,186.79
2023,1,11,1,8.3,94.94,0.99,98.23,8.26,182.44
2023,1,11,2,8.18,94.38,0.98,98.21,8.03,177.44
2023,1,11,3,8.12,93.5,1.25,98.17,7.85,174.12
2023,1,11,4,8,93.12,1.32,98.14,7.8,172.87
2023,1,11,5,8,93.44,0.96,98.13,7.73,169.99
2023,1,11,6,8,94.12,1.06,98.16,7.72,165.34
2023,1,11,7,8,94.69,1.43,98.19,7.51,163.26
2023,1,11,8,8.12,94.19,1.53,98.2,7.07,163.03
2023,1,11,9,8.3,93.31,1.55,98.22,6.54,163.77
2023,1,11,10,8.48,92.56,1.56,98.23,5.95,166.79
2023,1,11,11,8.61,91.75,1.63,98.23,4.99,165.4
2023,1,11,12,8.61,91.75,2.02,98.2,4.08,158.06
2023,1,11,13,8.48,91.5,2.35,98.16,3.35,146.79
2023,1,11,14,8.42,92.94,2.12,98.17,3.13,136.21
2023,1,11,15,8.18,95.62,1.25,98.21,3.26,124.15
2023,1,11,16,7.75,95.81,0.67,98.21,2.79,109.6
2023,1,11,17,7.39,95.69,0.43,98.21,2.6,100.4
2023,1,11,18,7.2,94.62,0.37,98.25,2.16,108.3
2023,1,11,19,7.14,94.56,0.4,98.3,2.31,118.47
2023,1,11,20,6.96,95.06,0.08,98.34,2.69,127.44
2023,1,11,21,6.77,94.44,0.07,98.36,2.6,134.76
2023,1,11,22,6.65,93.75,0.05,98.39,2.45,127.6
2023,1,11,23,6.47,95.12,0.04,98.39,2.81,114.79
2023,1,12,0,6.35,97.69,0.03,98.36,3.44,107.04
2023,1,12,1,6.16,99.06,0.03,98.35,3.79,106.79
2023,1,12,2,6.1,99.38,0.03,98.34,3.96,109.83
2023,1,12,3,6.1,98.69,0.02,98.33,4.05,115.08
2023,1,12,4,6.04,98,0.01,98.31,3.8,118.62
2023,1,12,5,5.92,97.56,0.01,98.32,3.38,113.84
2023,1,12,6,5.8,98.38,0,98.36,3.56,104.1
2023,1,12,7,5.74,98.81,0,98.42,3.96,97.49
2023,1,12,8,6.53,93,0.01,98.46,3.93,92.96
2023,1,12,9,6.9,86.19,0.02,98.48,3.22,92.78
2023,1,12,10,6.96,76.31,0.03,98.47,2.56,106.88
2023,1,12,11,6.65,68.06,0.05,98.43,1.65,108.52
2023,1,12,12,6.41,62.88,0.04,98.39,1.23,88.55
2023,1,12,13,6.23,60.44,0.03,98.36,1.52,63.17
2023,1,12,14,6.1,60,0.01,98.37,1.91,49.47
2023,1,12,15,6.35,64.44,0,98.41,1.94,35.99
2023,1,12,16,6.53,73.19,0,98.45,1.91,20.89
2023,1,12,17,5.92,72.06,0,98.49,2.03,20.53
2023,1,12,18,5.92,76,0,98.51,2.35,36.22
2023,1,12,19,5.98,81.94,0,98.52,2.91,54.18
2023,1,12,20,6.04,87.19,0,98.54,3.42,67.13
2023,1,12,21,5.98,90.62,0,98.54,3.83,77.38
2023,1,12,22,5.86,92.88,0,98.55,4.23,82.78
2023,1,12,23,5.74,94.25,0,98.54,4.43,85.35
2023,1,13,0,5.55,95.12,0,98.52,4.47,84.39
2023,1,13,1,5.37,95.31,0.01,98.52,4.4,82.76
2023,1,13,2,5.31,95,0.01,98.51,4.26,81.25
2023,1,13,3,5.25,94.56,0.01,98.47,4.08,79.18
2023,1,13,4,5.19,94.12,0.01,98.45,3.81,76.85
2023,1,13,5,5.13,93.5,0.01,98.45,3.36,74.48
2023,1,13,6,5.07,92.75,0.01,98.47,2.96,69.8
2023,1,13,7,5.13,92.12,0.01,98.48,2.76,65.39
2023,1,13,8,5.43,88.25,0.01,98.5,2.52,63.51
2023,1,13,9,5.55,80.94,0.02,98.51,1.95,63.13
2023,1,13,10,5.74,70.88,0.03,98.53,1.5,49.24
2023,1,13,11,5.86,64.56,0.03,98.49,1.61,34.31
2023,1,13,12,5.98,61.31,0.03,98.43,1.74,33.26
2023,1,13,13,5.98,60.06,0.02,98.4,1.76,31.57
2023,1,13,14,6.04,61.19,0.02,98.4,1.77,25.66
2023,1,13,15,6.59,69.44,0.02,98.42,1.8,13.01
2023,1,13,16,6.84,80,0.01,98.46,2.24,358.8
2023,1,13,17,6.53,81.94,0.01,98.49,2.8,359.84
2023,1,13,18,6.47,84.69,0.01,98.54,3.24,10.85
2023,1,13,19,6.35,87.06,0.01,98.56,3.6,23.12
2023,1,13,20,6.16,89.38,0,98.56,3.82,33.82
2023,1,13,21,6.04,92.44,0,98.55,3.87,43.53
2023,1,13,22,5.98,94.88,0,98.54,3.88,52.37
2023,1,13,23,5.86,97.25,0,98.54,3.94,56.25
2023,1,14,0,5.74,99,0,98.54,3.95,58.26
2023,1,14,1,5.62,100,0,98.55,3.91,60.57
2023,1,14,2,5.43,100,0,98.55,3.79,61.16
2023,1,14,3,5.25,100,0,98.55,3.68,60.87
2023,1,14,4,5.13,100,0,98.56,3.62,59.4
2023,1,14,5,5,100,0,98.58,3.57,61.53
2023,1,14,6,4.88,100,0,98.61,3.53,65.14
2023,1,14,7,4.88,100,0,98.63,3.53,68.15
2023,1,14,8,5.19,88.44,0,98.65,3.25,71.35
2023,1,14,9,5.43,78.75,0,98.68,2.53,76.05
2023,1,14,10,5.74,69.12,0,98.67,1.61,74.48
2023,1,14,11,5.86,58.94,0,98.62,0.37,8.47
2023,1,14,12,5.86,55.44,0,98.56,1.28,277.04
2023,1,14,13,5.8,54.88,0,98.54,2.01,273.12
2023,1,14,14,5.86,56.25,0,98.54,2.34,276.32
2023,1,14,15,6.23,63.06,0,98.55,2.48,283.64
2023,1,14,16,6.65,78.25,0,98.57,2.73,292.38
2023,1,14,17,6.04,78,0,98.6,2.78,303.06
2023,1,14,18,5.92,79.12,0,98.65,2.55,316.24
2023,1,14,19,5.86,79.94,0,98.68,2.25,330.67
2023,1,14,20,5.8,80.25,0.01,98.71,1.98,347.45
2023,1,14,21,5.74,81.75,0,98.74,1.71,8.39
2023,1,14,22,5.68,83.94,0,98.75,1.58,33.3
2023,1,14,23,5.68,84,0,98.74,1.5,60.11
2023,1,15,0,5.62,85.69,0,98.71,1.56,84.55
2023,1,15,1,5.62,87.88,0,98.7,1.74,101.92
2023,1,15,2,5.62,91.88,0,98.69,1.97,110.24
2023,1,15,3,5.62,95.69,0,98.67,2.11,110.78
2023,1,15,4,5.62,99.75,0,98.65,2.38,106.59
2023,1,15,5,5.68,100,0,98.66,2.79,101.81
2023,1,15,6,5.68,100,0,98.71,3.21,98.25
2023,1,15,7,5.62,100,0,98.73,3.47,96.72
2023,1,15,8,5.8,95.69,0,98.75,3.31,96.24
2023,1,15,9,6.04,86.81,0,98.75,2.71,96.12
2023,1,15,10,6.16,72.88,0,98.74,2.32,106.85
2023,1,15,11,6.04,62.25,0,98.68,1.97,134.03
2023,1,15,12,5.98,59.12,0.01,98.62,1.72,163.38
2023,1,15,13,5.98,58,0.01,98.57,1.6,192.95
2023,1,15,14,5.98,58.88,0,98.56,1.52,217.28
2023,1,15,15,6.16,63.69,0,98.55,1.37,237.58
2023,1,15,16,6.35,72.44,0,98.54,1.37,258.11
2023,1,15,17,5.86,72.81,0,98.55,1.2,278.97
2023,1,15,18,5.86,76.06,0,98.6,1.02,306.25
2023,1,15,19,5.86,76.19,0,98.62,0.93,334.08
2023,1,15,20,5.8,77.31,0,98.65,0.93,355.67
2023,1,15,21,5.74,79,0,98.66,1.03,9.61
2023,1,15,22,5.74,80.81,0,98.65,1.11,19.33
2023,1,15,23,5.68,82.69,0,98.63,1.28,35.33
2023,1,16,0,5.62,85.5,0,98.59,1.6,55.15
2023,1,16,1,5.55,88,0,98.57,1.92,71.27
2023,1,16,2,5.43,90.5,0,98.54,2.15,81.43
2023,1,16,3,5.37,92.19,0,98.52,2.12,85.78
2023,1,16,4,5.31,92.88,0,98.52,1.96,82.45
2023,1,16,5,5.25,93.44,0,98.54,1.74,78.89
2023,1,16,6,5.25,94.56,0,98.57,1.62,77.5
2023,1,16,7,5.19,95.44,0,98.6,1.7,81.53
2023,1,16,8,5.43,88.19,0,98.62,1.7,88.95
2023,1,16,9,5.62,79.31,0,98.64,1.01,102.53
2023,1,16,10,5.74,64.94,0,98.63,0.73,218.47
2023,1,16,11,5.62,58.25,0,98.57,1.47,237.15
2023,1,16,12,5.62,55.94,0,98.5,1.88,245.77
2023,1,16,13,5.62,54.69,0,98.45,2.11,247.14
2023,1,16,14,5.55,54.75,0,98.41,2.14,242.59
2023,1,16,15,5.68,58.69,0,98.4,2.05,233.7
2023,1,16,16,6.04,71.31,0,98.41,1.99,224.05
2023,1,16,17,5.37,71.56,0,98.45,2.21,213.02
2023,1,16,18,5.37,77.38,0,98.51,2.69,200.38
2023,1,16,19,5.55,85.56,0,98.55,3.32,190.73
2023,1,16,20,5.74,93.56,0,98.58,3.9,184.71
2023,1,16,21,5.92,100,0,98.61,4.45,180.7
2023,1,16,22,6.1,100,0.01,98.62,5.06,179.38
2023,1,16,23,6.1,100,0.03,98.62,5.82,178.69
2023,1,17,0,6.1,100,0.12,98.59,6.4,175.24
2023,1,17,1,6.1,98.62,0.14,98.59,6.98,171.5
2023,1,17,2,6.1,98.06,0.08,98.59,7.46,167.36
2023,1,17,3,6.16,96.06,0.05,98.56,7.98,165.6
2023,1,17,4,6.41,92.94,0.04,98.55,8.83,168.52
2023,1,17,5,6.47,92.38,0.03,98.56,8.99,169.64
2023,1,17,6,6.59,92.31,0.04,98.61,9.03,171.6
2023,1,17,7,6.71,91.19,0.04,98.65,9.07,173.03
2023,1,17,8,7.14,87.69,0.04,98.67,9.08,174.67
2023,1,17,9,7.51,85.06,0.09,98.7,9.09,177.83
2023,1,17,10,7.69,83.31,0.19,98.72,9.08,182.86
2023,1,17,11,7.93,82.94,0.16,98.68,9.05,187.49
2023,1,17,12,8.12,82.38,0.12,98.6,9.09,188.94
2023,1,17,13,8.3,79.25,0.13,98.55,9.71,189.68
2023,1,17,14,8.24,76.56,0.13,98.53,9.73,190.92
2023,1,17,15,8.18,77,0.13,98.53,9.31,190.93
2023,1,17,16,8.06,82.25,0.12,98.55,9.09,187.66
2023,1,17,17,7.81,87.12,0.06,98.59,9.27,185.12
2023,1,17,18,7.69,85.62,0.03,98.62,9.55,186.34
2023,1,17,19,7.69,84.81,0.02,98.64,9.71,190.11
2023,1,17,20,7.63,89.19,0,98.66,9.29,191.69
2023,1,17,21,7.75,93.12,0,98.66,9.19,192.32
2023,1,17,22,7.81,93.69,0,98.67,9.43,192.54
2023,1,17,23,7.87,89.88,0.01,98.66,10.48,192.79
2023,1,18,0,8,89.56,0.01,98.64,10.19,189.75
2023,1,18,1,8,89.06,0,98.66,10.36,188.77
2023,1,18,2,7.93,89.5,0,98.68,10.37,188.31
2023,1,18,3,7.81,88.75,0,98.68,10.44,187.22
2023,1,18,4,7.63,88.31,0,98.68,10.44,185.11
2023,1,18,5,7.57,88.62,0,98.7,10.43,185.24
2023,1,18,6,7.57,87.5,0,98.75,10.33,186.69
2023,1,18,7,7.57,85.38,0,98.79,10.21,187.12
2023,1,18,8,7.69,80.31,0,98.82,10.02,187.21
2023,1,18,9,7.57,72.19,0,98.86,10.5,188.56
2023,1,18,10,7.26,64.31,0,98.88,11.71,190.73
2023,1,18,11,7.14,60.06,0,98.86,12.08,190.39
2023,1,18,12,7.2,58.69,0,98.82,12.25,189.73
2023,1,18,13,7.32,59.25,0,98.78,12.36,189.68
2023,1,18,14,7.39,61.31,0,98.78,12.21,189.17
2023,1,18,15,7.51,65.12,0,98.79,11.54,187.7
2023,1,18,16,7.57,71.5,0,98.82,10.72,185.02
2023,1,18,17,7.63,77.88,0,98.86,10.44,182.96
2023,1,18,18,7.69,82.38,0,98.92,10.21,182.24
2023,1,18,19,7.69,86.12,0,98.95,10.02,180.54
2023,1,18,20,7.69,87.56,0,98.98,9.98,178.25
2023,1,18,21,7.69,87.44,0,99,10.03,176.6
2023,1,18,22,7.63,86.88,0,99,10.09,175.65
2023,1,18,23,7.57,87,0,99.02,9.98,174.12
2023,1,19,0,7.51,88.19,0,99.02,9.74,172.62
2023,1,19,1,7.51,88.69,0,99.05,9.56,172.3
2023,1,19,2,7.51,88.62,0,99.07,9.29,171.97
2023,1,19,3,7.45,88.75,0,99.07,8.92,171.34
2023,1,19,4,7.45,89.25,0,99.07,8.52,170.39
2023,1,19,5,7.45,89.5,0,99.07,8.37,170.16
2023,1,19,6,7.45,89.38,0,99.08,8.14,169.78
2023,1,19,7,7.45,87.94,0,99.09,8.09,169.03
2023,1,19,8,7.51,82.19,0,99.1,7.89,168.06
2023,1,19,9,7.57,76.19,0,99.12,8.82,171.03
2023,1,19,10,7.51,70.69,0,99.12,9.94,174.86
2023,1,19,11,7.51,65.81,0,99.08,10.32,177.53
2023,1,19,12,7.51,62.94,0,99,10.38,179.01
2023,1,19,13,7.45,62.31,0,98.94,10.48,180
2023,1,19,14,7.51,63.75,0,98.91,10.13,180.09
2023,1,19,15,7.57,67.62,0,98.89,9.09,178.33
2023,1,19,16,7.69,73.69,0,98.87,8.27,174.31
2023,1,19,17,7.81,79.62,0,98.87,8.03,169.79
2023,1,19,18,7.93,83.19,0,98.88,7.91,166.58
2023,1,19,19,8,86.75,0,98.86,7.65,163.64
2023,1,19,20,8.06,88.19,0.04,98.84,7.56,162.5
2023,1,19,21,8,88.81,0.04,98.83,7.43,162.31
2023,1,19,22,7.93,89.06,0.04,98.8,7.38,161.81
2023,1,19,23,7.81,89.19,0.03,98.74,7.55,159.41
2023,1,20,0,7.45,92.5,0.02,98.65,7.84,155.58
2023,1,20,1,7.2,92.88,0.01,98.6,7.73,151.83
2023,1,20,2,7.02,92.19,0.03,98.54,7.84,151.37
2023,1,20,3,7.08,91.62,0.05,98.49,7.87,156.23
2023,1,20,4,7.2,91.56,0.09,98.46,8.14,162.35
2023,1,20,5,7.45,91.5,0.2,98.46,8.28,165.52
2023,1,20,6,7.63,91.69,0.16,98.45,8.55,164.74
2023,1,20,7,7.75,92,0.22,98.44,8.98,164.67
2023,1,20,8,8.06,89.31,0.33,98.45,9.11,166.51
2023,1,20,9,8.3,85.69,0.17,98.45,9.51,169.4
2023,1,20,10,8.24,79.56,0.21,98.43,10.94,172.78
2023,1,20,11,8.12,76.12,0.56,98.37,11.62,176.99
2023,1,20,12,8.3,77.38,1.11,98.3,11.19,179.48
2023,1,20,13,8.54,78.56,1.7,98.26,10.94,185.25
2023,1,20,14,8.73,84.44,1.56,98.26,9.46,196.74
2023,1,20,15,8.85,88.44,0.92,98.27,7.74,207.65
2023,1,20,16,8.42,87.81,0.43,98.31,7.27,216
2023,1,20,17,7.51,90.5,0.25,98.38,6.99,221.69
2023,1,20,18,6.9,91.5,0.13,98.45,6.13,223.5
2023,1,20,19,6.59,92.81,0.05,98.5,4.9,219.89
2023,1,20,20,6.41,93.12,0.04,98.54,4.25,212.46
2023,1,20,21,6.41,93.06,0.02,98.59,3.85,205.58
2023,1,20,22,6.35,93.88,0.01,98.63,3.66,197.78
2023,1,20,23,6.35,94.81,0,98.65,3.48,185.67
2023,1,21,0,6.35,96.88,0,98.65,3.45,167.44
2023,1,21,1,6.29,100,0,98.67,3.73,151.88
2023,1,21,2,6.23,100,0,98.68,4.05,141.65
2023,1,21,3,6.23,100,0,98.67,4.33,133.54
2023,1,21,4,6.16,100,0.01,98.65,4.61,126.95
2023,1,21,5,6.1,100,0.01,98.66,4.64,122.06
2023,1,21,6,6.04,100,0.03,98.7,4.52,118.16
2023,1,21,7,6.1,100,0.03,98.75,4.38,116.57
2023,1,21,8,6.53,94.88,0.04,98.78,4.04,118.95
2023,1,21,9,6.96,88.56,0.04,98.82,3.97,132.45
2023,1,21,10,7.26,78.31,0.09,98.82,5.53,160.52
2023,1,21,11,7.32,71.88,0.08,98.78,6.28,169.98
2023,1,21,12,7.26,66.69,0.06,98.71,6.68,176.04
2023,1,21,13,7.2,64.19,0.05,98.68,6.89,180.39
2023,1,21,14,7.26,64,0.07,98.67,6.93,182.58
2023,1,21,15,7.32,66.62,0.03,98.67,6.58,182.38
2023,1,21,16,7.57,78.25,0.03,98.69,6.2,181.23
2023,1,21,17,7.26,85.06,0.03,98.73,6.03,181.71
2023,1,21,18,7.39,85.44,0.02,98.79,5.8,184.17
2023,1,21,19,7.39,85.81,0.01,98.84,5.44,185.85
2023,1,21,20,7.26,85.81,0.01,98.88,4.95,185.79
2023,1,21,21,7.14,85.06,0.02,98.92,4.54,185.43
2023,1,21,22,6.96,83.94,0.02,98.95,4.13,183.91
2023,1,21,23,6.77,83.62,0.03,98.95,3.99,178.32
2023,1,22,0,6.53,84.44,0.03,98.95,3.95,169.74
2023,1,22,1,6.29,86.06,0.04,98.96,3.92,158.14
2023,1,22,2,6.1,88.44,0.03,98.96,4.05,148.18
2023,1,22,3,6.04,90.69,0.02,98.94,4.13,139.29
2023,1,22,4,5.98,92.88,0.01,98.94,4.22,130.95
2023,1,22,5,5.98,93.38,0.01,98.95,4.28,130.11
2023,1,22,6,5.98,93.81,0.01,98.99,4.26,132.32
2023,1,22,7,6.04,94.38,0.01,99.03,4.14,127.56
2023,1,22,8,6.65,88.25,0.02,99.09,3.79,120.64
2023,1,22,9,6.96,82.5,0.08,99.14,3.34,126.15
2023,1,22,10,7.14,72.5,0.18,99.17,3.62,154.54
2023,1,22,11,7.14,67.56,0.16,99.14,3.61,166.23
2023,1,22,12,7.02,63.88,0.13,99.09,3.46,174.43
2023,1,22,13,6.96,62.06,0.08,99.04,3.35,184.14
2023,1,22,14,6.96,62.44,0.04,99.03,3.23,193.3
2023,1,22,15,7.32,69.19,0.03,99.04,2.94,204.8
2023,1,22,16,7.93,81.38,0.02,99.06,2.48,217.7
2023,1,22,17,7.2,78.12,0.01,99.09,1.87,220.26
2023,1,22,18,7.02,76.06,0.01,99.13,1.13,204.08
2023,1,22,19,6.96,77.5,0,99.16,0.85,148.95
2023,1,22,20,6.96,81,0,99.18,1.38,111.62
2023,1,22,21,6.96,84.31,0,99.19,1.92,101.49
2023,1,22,22,6.9,87.94,0,99.2,2.28,97.1
2023,1,22,23,6.77,92,0,99.18,2.5,98.43
2023,1,23,0,6.65,95.12,0,99.17,2.63,102.51
2023,1,23,1,6.53,98.69,0,99.16,2.91,105.12
2023,1,23,2,6.41,100,0,99.16,3.06,106.91
2023,1,23,3,6.29,100,0,99.15,3.19,107.95
2023,1,23,4,6.16,100,0,99.16,3.26,109.48
2023,1,23,5,6.04,100,0,99.2,3.32,106.56
2023,1,23,6,5.92,100,0,99.24,3.4,102.47
2023,1,23,7,5.86,100,0,99.28,3.46,100.14
2023,1,23,8,6.29,87.31,0,99.33,3.21,99.1
2023,1,23,9,6.65,79.81,0,99.37,2.32,101.84
2023,1,23,10,6.65,63.62,0,99.38,1.75,132.1
2023,1,23,11,6.53,56.75,0,99.33,1.71,146.38
2023,1,23,12,6.47,53.44,0,99.27,1.6,162.1
2023,1,23,13,6.35,51.44,0,99.23,1.47,183.96
2023,1,23,14,6.29,51.06,0,99.21,1.48,207.38
2023,1,23,15,6.53,55.06,0,99.2,1.63,229.28
2023,1,23,16,7.2,69.25,0,99.21,2.13,251.17
2023,1,23,17,6.1,66.94,0,99.24,2.38,270.94
2023,1,23,18,6.04,69.5,0,99.27,2.3,291.77
2023,1,23,19,6.04,72.38,0,99.3,2.17,311.65
2023,1,23,20,6.1,76.06,0,99.33,1.98,328.07
2023,1,23,21,6.1,79.12,0,99.35,1.65,340.62
2023,1,23,22,6.16,80.12,0,99.35,1.21,356.28
2023,1,23,23,6.1,80.88,0,99.35,0.8,26.06
2023,1,24,0,6.04,81.81,0,99.33,0.72,65.66
2023,1,24,1,5.92,82.38,0,99.34,0.83,83.54
